InvoiceNo,CustomerID,InvoiceDate,Quantity,UnitPrice,Country
47941,1971,2025-06-24 06:16:48.350205,7,78.46,Germany
92809,1690,2025-04-11 06:16:48.350205,2,341.46,UK
35368,1420,2025-05-14 06:16:48.350205,5,56.93,Australia
87186,1400,2025-11-04 06:16:48.350205,7,436.69,Germany
40984,1697,2025-07-09 06:16:48.350205,3,260.75,India
51941,1470,2025-08-11 06:16:48.350205,4,195.64,India
82918,1217,2025-05-18 06:16:48.350205,1,33.22,India
62683,1924,2026-01-15 06:16:48.350205,3,193.49,India
10801,1928,2026-02-07 06:16:48.350205,9,452.09,USA
57965,1827,2025-10-23 06:16:48.350205,5,15.39,UK
95269,1986,2025-10-19 06:16:48.350205,8,239.95,USA
19969,1728,2025-03-15 06:16:48.350205,2,465.92,Canada
45969,1631,2025-09-05 06:16:48.350205,3,200.45,Canada
92269,1950,2025-04-28 06:16:48.350205,7,216.95,Germany
42449,1905,2025-04-20 06:16:48.350205,4,291.39,India
35705,1174,2025-06-03 06:16:48.350205,9,234.15,Germany
70303,1022,2025-09-03 06:16:48.350205,7,88.46,Canada
38363,1724,2025-12-05 06:16:48.350205,1,14.18,India
40720,1916,2025-04-28 06:16:48.350205,4,306.86,Australia
19972,1234,2025-11-16 06:16:48.350205,6,460.8,UK
43351,1012,2026-01-24 06:16:48.350205,6,57.65,Canada
46145,1100,2026-01-29 06:16:48.350205,6,109.42,Australia
97948,1928,2026-01-18 06:16:48.350205,5,188.26,Germany
99614,1535,2025-10-21 06:16:48.350205,3,405.33,Australia
98116,1875,2025-12-05 06:16:48.350205,2,138.28,Germany
66235,1522,2026-01-25 06:16:48.350205,3,441.62,Canada
24855,1784,2026-01-04 06:16:48.350205,9,32.2,USA
46169,1451,2025-03-24 06:16:48.350205,3,470.77,UK
56404,1430,2025-05-28 06:16:48.350205,3,282.57,Australia
29569,1792,2025-11-11 06:16:48.350205,1,331.09,Australia
64437,1605,2025-09-06 06:16:48.350205,2,187.01,Canada
58506,1712,2026-01-30 06:16:48.350205,3,392.09,Canada
35738,1532,2025-07-14 06:16:48.350205,2,87.45,Germany
16772,1851,2025-09-24 06:16:48.350205,8,29.21,India
29731,1978,2025-10-12 06:16:48.350205,6,200.78,India
20131,1722,2025-11-02 06:16:48.350205,7,427.58,India
76324,1651,2025-05-19 06:16:48.350205,1,378.69,Germany
64097,1292,2025-07-02 06:16:48.350205,6,260.99,India
91720,1809,2025-05-23 06:16:48.350205,2,288.21,Canada
12889,1912,2025-08-17 06:16:48.350205,6,69.3,USA
19569,1100,2025-08-15 06:16:48.350205,3,421.14,USA
97193,1501,2025-06-04 06:16:48.350205,7,394.55,USA
85677,1303,2025-07-04 06:16:48.350205,3,329.95,India
95192,1870,2025-09-20 06:16:48.350205,9,235.76,USA
97154,1539,2025-05-16 06:16:48.350205,3,482.41,Australia
87470,1552,2026-02-24 06:16:48.350205,7,440.12,India
98822,1354,2025-07-26 06:16:48.350205,4,323.99,Australia
17612,1302,2025-04-06 06:16:48.350205,8,189.04,Canada
61644,1495,2025-08-08 06:16:48.350205,2,310.92,Australia
42069,1657,2025-08-09 06:16:48.350205,8,289.84,Canada
91741,1767,2025-11-04 06:16:48.350205,9,200.15,Germany
37331,1973,2025-04-08 06:16:48.350205,8,156.8,Germany
65897,1226,2025-09-25 06:16:48.350205,6,206.47,Australia
23934,1235,2025-04-09 06:16:48.350205,1,289.09,UK
20095,1872,2025-11-20 06:16:48.350205,7,216.93,Canada
28706,1891,2025-09-14 06:16:48.350205,1,135.47,India
53516,1454,2025-10-08 06:16:48.350205,7,381.68,UK
44629,1012,2025-03-30 06:16:48.350205,2,268.08,Canada
56910,1209,2026-01-27 06:16:48.350205,8,38.5,India
98540,1740,2025-08-03 06:16:48.350205,2,187.32,Canada
30431,1396,2026-01-25 06:16:48.350205,3,443.03,Canada
66733,1099,2025-05-17 06:16:48.350205,3,378.84,India
50088,1030,2025-10-08 06:16:48.350205,1,165.01,Canada
54135,1897,2026-01-01 06:16:48.350205,5,469.4,Canada
48015,1527,2025-11-24 06:16:48.350205,5,42.92,Canada
41385,1648,2025-11-26 06:16:48.350205,5,480.81,Germany
80199,1328,2026-02-01 06:16:48.350205,9,126.62,USA
48677,1165,2025-12-29 06:16:48.350205,6,9.5,Canada
22818,1458,2026-02-08 06:16:48.350205,6,219.73,India
98222,1821,2025-09-02 06:16:48.350205,3,182.69,Australia
73001,1951,2026-02-04 06:16:48.350205,5,271.85,Canada
33977,1981,2025-10-27 06:16:48.350205,7,399.4,Germany
59832,1992,2025-05-15 06:16:48.350205,3,422.0,Germany
50931,1099,2025-06-23 06:16:48.350205,2,203.61,Australia
93990,1620,2025-10-12 06:16:48.350205,5,217.77,Canada
88894,1854,2025-07-18 06:16:48.350205,3,78.35,UK
82204,1172,2025-04-05 06:16:48.350205,5,28.54,Australia
55784,1748,2025-07-16 06:16:48.350205,9,322.4,USA
19921,1161,2025-04-14 06:16:48.350205,1,36.9,India
44959,1904,2025-07-29 06:16:48.350205,4,368.25,India
42328,1727,2025-09-02 06:16:48.350205,5,271.85,India
18859,1775,2025-11-22 06:16:48.350205,2,103.3,India
99506,1262,2025-08-06 06:16:48.350205,2,272.06,Germany
84408,1803,2025-03-12 06:16:48.350205,1,95.58,USA
94766,1273,2025-06-25 06:16:48.350205,8,222.17,Canada
36708,1002,2026-01-15 06:16:48.350205,2,400.78,Canada
28847,1027,2025-04-04 06:16:48.350205,3,233.65,UK
65989,1325,2025-05-28 06:16:48.350205,2,78.61,Canada
14922,1939,2025-09-19 06:16:48.350205,4,363.3,USA
79928,1148,2025-03-10 06:16:48.350205,1,97.45,Canada
62335,1539,2025-05-21 06:16:48.350205,3,370.58,Germany
23541,1487,2025-10-04 06:16:48.350205,5,242.28,Australia
29551,1821,2026-01-11 06:16:48.350205,1,229.6,Canada
29381,1437,2025-06-11 06:16:48.350205,4,426.46,India
65673,1064,2026-02-14 06:16:48.350205,6,355.76,India
32948,1355,2025-06-27 06:16:48.350205,4,21.29,Australia
69072,1532,2025-08-26 06:16:48.350205,7,151.61,India
77560,1251,2025-07-08 06:16:48.350205,7,436.11,India
92249,1234,2025-06-11 06:16:48.350205,6,14.07,Germany
12486,1226,2025-04-27 06:16:48.350205,9,274.9,Germany
76691,1524,2025-10-25 06:16:48.350205,2,365.27,Germany
20082,1312,2026-03-01 06:16:48.350205,8,312.82,Canada
94105,1048,2025-10-21 06:16:48.350205,8,381.46,Australia
17086,1117,2025-10-14 06:16:48.350205,4,364.22,India
77853,1053,2025-11-01 06:16:48.350205,6,347.56,UK
80027,1649,2025-04-25 06:16:48.350205,6,411.66,Australia
25916,1564,2025-06-19 06:16:48.350205,5,324.62,UK
25248,1043,2025-06-25 06:16:48.350205,1,204.2,India
78047,1814,2025-03-10 06:16:48.350205,3,238.6,USA
34226,1052,2025-08-04 06:16:48.350205,7,359.78,Australia
35025,1585,2025-05-28 06:16:48.350205,8,438.77,Canada
58380,1557,2025-11-09 06:16:48.350205,2,139.75,UK
17848,1524,2025-12-18 06:16:48.350205,3,174.33,Australia
24274,1676,2025-07-06 06:16:48.350205,4,465.72,Australia
64545,1101,2025-11-06 06:16:48.350205,5,291.36,Germany
45233,1791,2025-12-26 06:16:48.350205,3,93.59,USA
26304,1769,2025-08-21 06:16:48.350205,5,333.53,Germany
21294,1981,2025-11-30 06:16:48.350205,8,495.43,USA
36425,1848,2025-06-19 06:16:48.350205,8,412.61,USA
78711,1867,2025-10-28 06:16:48.350205,2,374.14,Canada
19425,1397,2025-12-16 06:16:48.350205,6,107.98,Australia
54990,1137,2025-03-22 06:16:48.350205,4,438.69,Germany
83746,1674,2025-12-26 06:16:48.350205,9,265.27,Germany
78295,1920,2025-07-19 06:16:48.350205,2,445.2,UK
26091,1386,2026-01-20 06:16:48.350205,8,168.26,Australia
10002,1110,2025-03-08 06:16:48.350205,1,35.72,India
60411,1613,2026-02-21 06:16:48.350205,6,240.61,India
50958,1016,2025-09-27 06:16:48.350205,1,138.57,UK
30707,1779,2025-11-08 06:16:48.350205,2,359.04,USA
25248,1181,2025-10-10 06:16:48.350205,3,478.77,UK
81309,1883,2025-05-02 06:16:48.350205,9,347.03,UK
88322,1535,2026-02-18 06:16:48.350205,5,444.03,Germany
61720,1540,2025-09-25 06:16:48.350205,2,229.25,UK
25037,1170,2025-06-10 06:16:48.350205,5,386.96,USA
77421,1408,2025-07-28 06:16:48.350205,5,422.31,India
91867,1739,2025-10-10 06:16:48.350205,1,356.88,Canada
50612,1377,2025-03-13 06:16:48.350205,3,256.35,Australia
98031,1187,2025-06-28 06:16:48.350205,5,314.8,UK
23450,1857,2025-07-15 06:16:48.350205,9,351.75,Australia
19491,1229,2025-07-14 06:16:48.350205,1,130.28,UK
84804,1832,2025-06-18 06:16:48.350205,8,405.74,Australia
16791,1851,2026-02-04 06:16:48.350205,1,475.41,Germany
38314,1118,2025-06-12 06:16:48.350205,9,235.29,Germany
61883,1155,2025-04-06 06:16:48.350205,6,352.03,Australia
97086,1783,2025-12-12 06:16:48.350205,1,369.83,UK
75629,1686,2025-09-15 06:16:48.350205,8,332.81,UK
19967,1464,2025-04-11 06:16:48.350205,5,275.82,USA
91754,1103,2025-10-19 06:16:48.350205,7,441.42,India
53220,1603,2025-05-09 06:16:48.350205,7,227.22,India
84163,1697,2026-02-15 06:16:48.350205,7,35.25,Canada
14947,1971,2025-12-09 06:16:48.350205,6,423.06,India
49419,1794,2025-12-15 06:16:48.350205,8,338.62,Canada
66131,1501,2025-08-19 06:16:48.350205,9,425.38,Germany
98714,1692,2026-01-29 06:16:48.350205,2,73.58,Canada
38876,1681,2025-05-01 06:16:48.350205,7,20.22,Canada
98444,1698,2025-03-04 06:16:48.350205,2,467.52,India
29971,1174,2025-09-17 06:16:48.350205,6,78.13,UK
72539,1733,2025-12-12 06:16:48.350205,2,405.78,Germany
59228,1744,2025-12-21 06:16:48.350205,6,412.49,USA
84495,1673,2025-09-17 06:16:48.350205,2,355.81,Canada
38261,1420,2025-05-11 06:16:48.350205,1,69.97,Canada
71260,1133,2025-03-09 06:16:48.350205,7,335.36,Australia
91371,1390,2025-12-03 06:16:48.350205,3,445.1,Canada
94793,1991,2025-08-17 06:16:48.350205,4,215.64,UK
13346,1735,2025-07-22 06:16:48.350205,6,209.69,USA
66176,1500,2025-12-19 06:16:48.350205,5,224.21,Australia
62300,1664,2025-12-15 06:16:48.350205,4,45.72,India
21340,1032,2025-05-04 06:16:48.350205,9,446.55,Germany
43012,1054,2025-10-30 06:16:48.350205,6,435.25,UK
45393,1953,2025-11-05 06:16:48.350205,6,498.97,USA
85133,1518,2025-12-13 06:16:48.350205,2,294.67,Germany
35557,1755,2025-03-15 06:16:48.350205,6,376.84,India
74204,1824,2025-04-25 06:16:48.350205,7,105.32,Germany
83273,1637,2025-12-01 06:16:48.350205,8,335.43,Australia
27276,1011,2025-07-31 06:16:48.350205,8,326.62,Canada
64639,1527,2025-09-04 06:16:48.350205,9,451.1,Canada
17310,1719,2026-02-28 06:16:48.350205,3,416.24,UK
45167,1554,2025-10-16 06:16:48.350205,7,469.54,Germany
94880,1372,2025-05-24 06:16:48.350205,7,435.07,Canada
20391,1483,2025-11-12 06:16:48.350205,1,435.0,UK
60621,1972,2025-08-09 06:16:48.350205,8,36.54,UK
20892,1646,2025-12-01 06:16:48.350205,4,423.75,Australia
86733,1227,2026-01-15 06:16:48.350205,5,305.7,UK
88586,1622,2025-05-03 06:16:48.350205,6,193.32,India
46142,1306,2025-08-23 06:16:48.350205,3,32.97,Canada
55679,1456,2025-07-03 06:16:48.350205,5,340.45,Canada
51615,1159,2025-07-11 06:16:48.350205,5,167.46,USA
57553,1330,2025-05-01 06:16:48.350205,1,236.55,India
89071,1775,2025-10-21 06:16:48.350205,3,342.46,Canada
51002,1224,2025-11-13 06:16:48.350205,3,456.33,Australia
80658,1982,2025-08-21 06:16:48.350205,1,413.59,Canada
19852,1728,2026-02-10 06:16:48.350205,7,228.05,USA
15387,1503,2025-09-28 06:16:48.350205,1,196.95,Germany
49994,1455,2025-07-06 06:16:48.350205,7,123.69,Germany
43725,1044,2025-10-31 06:16:48.350205,4,189.35,India
82682,1213,2025-08-28 06:16:48.350205,9,59.97,UK
10560,1058,2025-08-08 06:16:48.350205,7,485.7,USA
66565,1643,2025-10-15 06:16:48.350205,5,289.09,USA
11312,1615,2025-05-10 06:16:48.350205,7,68.26,Canada
28205,1194,2026-02-09 06:16:48.350205,9,179.64,Australia
21595,1924,2025-05-11 06:16:48.350205,6,275.78,Canada
97566,1488,2025-09-29 06:16:48.350205,1,268.78,Australia
31329,1156,2025-08-26 06:16:48.350205,6,22.57,USA
78187,1609,2026-02-07 06:16:48.350205,1,475.67,UK
85542,1225,2026-01-16 06:16:48.350205,4,141.31,Germany
45645,1411,2025-03-08 06:16:48.350205,8,13.01,India
97502,1204,2025-07-24 06:16:48.350205,5,42.84,Australia
97310,1078,2025-10-27 06:16:48.350205,5,292.2,Germany
79619,1123,2025-11-19 06:16:48.350205,8,73.2,India
43513,1470,2025-04-26 06:16:48.350205,8,25.65,UK
18749,1939,2025-09-18 06:16:48.350205,1,192.92,USA
40783,1217,2025-09-18 06:16:48.350205,5,313.27,UK
70645,1515,2025-06-08 06:16:48.350205,5,60.36,Australia
92861,1601,2025-07-04 06:16:48.350205,8,160.1,USA
63175,1103,2025-05-05 06:16:48.350205,1,211.79,Canada
94216,1392,2025-09-13 06:16:48.350205,7,83.93,India
72709,1630,2026-01-16 06:16:48.350205,7,255.51,Canada
27323,1644,2025-08-22 06:16:48.350205,9,47.18,USA
60762,1823,2025-08-04 06:16:48.350205,2,28.03,India
98220,1607,2025-07-15 06:16:48.350205,3,262.32,India
74222,1979,2025-05-30 06:16:48.350205,4,127.71,Canada
44493,1433,2026-02-03 06:16:48.350205,1,52.21,India
68328,1330,2025-07-05 06:16:48.350205,7,214.84,USA
22213,1142,2025-07-26 06:16:48.350205,3,457.99,Australia
56930,1799,2025-11-24 06:16:48.350205,3,363.48,Australia
37713,1539,2025-05-29 06:16:48.350205,3,408.73,USA
82723,1277,2025-03-22 06:16:48.350205,8,436.6,Canada
42583,1232,2025-03-11 06:16:48.350205,9,486.45,UK
89944,1528,2025-03-30 06:16:48.350205,2,382.81,USA
32369,1570,2025-03-17 06:16:48.350205,1,306.16,Australia
57928,1089,2025-03-20 06:16:48.350205,9,185.89,USA
78950,1491,2025-04-24 06:16:48.350205,6,94.91,India
29510,1198,2025-11-11 06:16:48.350205,9,344.9,India
22120,1361,2026-01-04 06:16:48.350205,6,497.5,USA
15295,1440,2025-09-11 06:16:48.350205,2,236.34,Canada
30460,1025,2026-01-25 06:16:48.350205,1,363.22,UK
24963,1024,2025-04-20 06:16:48.350205,8,250.07,India
87116,1393,2025-09-14 06:16:48.350205,3,218.81,Australia
97822,1506,2025-04-28 06:16:48.350205,1,208.1,India
37328,1300,2025-10-20 06:16:48.350205,8,254.79,Australia
94629,1338,2026-02-20 06:16:48.350205,1,186.61,UK
31605,1266,2025-03-06 06:16:48.350205,8,375.64,India
54813,1460,2025-05-25 06:16:48.350205,1,437.76,Canada
56371,1692,2025-06-24 06:16:48.350205,9,442.03,Australia
57598,1455,2025-03-12 06:16:48.350205,9,117.71,India
70776,1359,2025-06-21 06:16:48.350205,9,448.48,India
82258,1067,2026-02-08 06:16:48.350205,3,174.07,USA
50969,1862,2026-02-24 06:16:48.350205,4,158.11,Canada
46912,1411,2025-07-23 06:16:48.350205,5,364.74,Canada
48374,1970,2026-03-02 06:16:48.350205,6,155.82,USA
82302,1490,2025-12-20 06:16:48.350205,9,31.22,Australia
72784,1832,2025-12-02 06:16:48.350205,4,189.94,Germany
59882,1048,2025-07-22 06:16:48.350205,6,362.13,UK
25928,1686,2025-06-27 06:16:48.350205,1,166.84,Canada
31274,1563,2026-02-18 06:16:48.350205,2,316.63,Germany
44416,1101,2026-02-10 06:16:48.350205,8,331.76,Australia
96148,1215,2025-11-07 06:16:48.350205,4,368.2,UK
70998,1437,2025-11-28 06:16:48.350205,7,449.08,Canada
39047,1699,2025-06-13 06:16:48.350205,4,219.12,India
53356,1568,2025-03-08 06:16:48.350205,9,87.38,Canada
47134,1558,2025-11-19 06:16:48.350205,9,162.87,UK
77042,1158,2025-11-22 06:16:48.350205,4,218.92,Germany
61310,1488,2025-12-26 06:16:48.350205,8,358.38,India
90758,1685,2025-04-11 06:16:48.350205,6,11.5,UK
22363,1241,2025-09-18 06:16:48.350205,1,161.31,Australia
95149,1793,2026-01-25 06:16:48.350205,7,391.02,UK
54563,1752,2025-07-14 06:16:48.350205,1,337.07,Canada
40628,1881,2026-01-18 06:16:48.350205,3,367.21,Australia
79672,1004,2025-12-15 06:16:48.350205,8,406.85,USA
56246,1595,2026-02-22 06:16:48.350205,9,392.7,USA
21161,1819,2025-09-15 06:16:48.350205,3,342.68,India
99110,1360,2026-01-25 06:16:48.350205,1,222.63,UK
12810,1458,2025-05-13 06:16:48.350205,1,491.88,Germany
69860,1247,2025-04-24 06:16:48.350205,7,286.69,India
87199,1565,2025-04-07 06:16:48.350205,5,105.37,Australia
81688,1672,2025-08-07 06:16:48.350205,1,149.94,India
75548,1945,2025-10-23 06:16:48.350205,6,348.31,Canada
72363,1421,2025-09-06 06:16:48.350205,6,462.75,Australia
21162,1922,2025-12-23 06:16:48.350205,4,93.47,Germany
97858,1737,2025-12-28 06:16:48.350205,7,45.76,UK
83535,1014,2025-03-23 06:16:48.350205,7,441.36,Australia
17219,1735,2025-05-28 06:16:48.350205,9,458.06,UK
80864,1572,2026-01-13 06:16:48.350205,1,141.81,UK
13621,1121,2025-08-08 06:16:48.350205,5,191.76,India
99792,1276,2025-11-21 06:16:48.350205,3,331.79,Canada
54433,1557,2025-08-24 06:16:48.350205,7,168.32,India
86850,1452,2025-09-28 06:16:48.350205,4,439.19,USA
76188,1389,2025-05-12 06:16:48.350205,4,58.25,USA
64951,1293,2025-11-11 06:16:48.350205,1,23.8,UK
91718,1573,2025-11-17 06:16:48.350205,1,108.2,Canada
46558,1597,2025-09-12 06:16:48.350205,2,146.61,Australia
25659,1445,2025-03-22 06:16:48.350205,2,60.9,UK
44413,1209,2026-02-10 06:16:48.350205,1,37.52,Australia
20435,1589,2025-11-11 06:16:48.350205,8,379.03,UK
63911,1713,2025-10-25 06:16:48.350205,6,86.32,India
38067,1301,2025-10-19 06:16:48.350205,6,457.39,UK
97794,1908,2025-03-05 06:16:48.350205,9,187.16,UK
79224,1222,2025-07-29 06:16:48.350205,5,336.95,Canada
83225,1733,2025-09-04 06:16:48.350205,4,116.57,Canada
11379,1002,2025-03-26 06:16:48.350205,6,123.96,Australia
37624,1989,2025-09-10 06:16:48.350205,8,289.48,Canada
98427,1517,2026-01-01 06:16:48.350205,1,282.52,UK
67745,1092,2025-07-28 06:16:48.350205,7,385.52,Canada
61805,1519,2026-02-16 06:16:48.350205,8,380.12,Canada
22516,1427,2025-10-27 06:16:48.350205,9,336.99,Germany
89422,1492,2026-01-10 06:16:48.350205,8,227.32,Germany
95843,1234,2025-07-01 06:16:48.350205,7,445.87,USA
34843,1619,2025-10-24 06:16:48.350205,3,313.18,India
15912,1160,2026-02-07 06:16:48.350205,2,495.15,India
31514,1720,2025-03-13 06:16:48.350205,3,410.59,Canada
97359,1751,2025-09-15 06:16:48.350205,4,26.93,USA
67032,1330,2025-06-08 06:16:48.350205,4,163.69,USA
38797,1332,2025-03-17 06:16:48.350205,6,288.08,Australia
16449,1049,2025-05-21 06:16:48.350205,7,362.13,Germany
11725,1522,2026-02-20 06:16:48.350205,4,277.42,USA
91406,1862,2025-06-07 06:16:48.350205,6,394.13,UK
19304,1667,2025-07-17 06:16:48.350205,9,144.91,Australia
83058,1491,2025-06-26 06:16:48.350205,6,96.04,Canada
23663,1581,2025-05-25 06:16:48.350205,3,31.69,UK
80320,1680,2025-03-29 06:16:48.350205,1,288.79,India
85008,1271,2025-09-15 06:16:48.350205,5,345.86,Germany
85591,1579,2025-03-11 06:16:48.350205,3,166.44,UK
22676,1866,2025-06-21 06:16:48.350205,8,308.72,Canada
35192,1251,2025-06-08 06:16:48.350205,1,30.82,UK
34722,1559,2025-07-08 06:16:48.350205,2,54.15,UK
17446,1695,2025-03-10 06:16:48.350205,3,352.37,USA
14725,1831,2025-11-02 06:16:48.350205,3,187.19,Germany
95597,1698,2025-10-09 06:16:48.350205,8,337.31,India
98207,1089,2025-10-14 06:16:48.350205,5,416.7,Canada
67632,1445,2025-07-13 06:16:48.350205,8,427.05,Australia
76945,1331,2025-09-05 06:16:48.350205,6,90.22,Australia
83741,1138,2025-08-26 06:16:48.350205,2,245.71,Canada
26365,1356,2025-04-23 06:16:48.350205,4,368.29,India
75792,1600,2025-04-27 06:16:48.350205,9,388.12,Canada
74857,1273,2025-10-05 06:16:48.350205,4,393.41,USA
25704,1018,2025-12-20 06:16:48.350205,5,117.94,Australia
60575,1982,2025-05-14 06:16:48.350205,5,100.3,Australia
39902,1310,2025-11-15 06:16:48.350205,8,297.06,UK
11195,1869,2025-04-27 06:16:48.350205,6,371.84,USA
63517,1885,2025-05-25 06:16:48.350205,7,162.97,Australia
44012,1977,2025-05-08 06:16:48.350205,6,56.83,USA
21415,1153,2025-10-31 06:16:48.350205,5,359.79,USA
49534,1389,2025-10-15 06:16:48.350205,5,153.35,India
31686,1259,2025-04-16 06:16:48.350205,3,87.35,Australia
87198,1619,2025-06-02 06:16:48.350205,7,78.12,Germany
38743,1882,2025-06-08 06:16:48.350205,5,160.88,India
42161,1796,2026-02-26 06:16:48.350205,7,298.38,India
71313,1570,2026-02-05 06:16:48.350205,2,182.41,USA
12402,1124,2026-02-10 06:16:48.350205,9,15.23,Germany
73190,1353,2025-09-13 06:16:48.350205,8,52.97,India
62551,1272,2025-12-21 06:16:48.350205,5,148.8,Germany
23275,1618,2025-05-05 06:16:48.350205,2,331.55,Australia
38182,1810,2025-04-14 06:16:48.350205,6,53.76,USA
24915,1244,2025-05-12 06:16:48.350205,8,282.53,India
10909,1847,2025-08-12 06:16:48.350205,7,64.34,Germany
75908,1449,2026-03-01 06:16:48.350205,8,109.75,Canada
32620,1929,2026-01-16 06:16:48.350205,4,90.23,India
44112,1246,2025-08-17 06:16:48.350205,3,38.28,India
84051,1519,2026-02-15 06:16:48.350205,7,337.31,India
12431,1140,2025-10-26 06:16:48.350205,2,234.38,Germany
96590,1361,2026-02-14 06:16:48.350205,5,416.37,UK
72175,1007,2025-04-06 06:16:48.350205,7,53.95,Australia
42624,1477,2025-04-24 06:16:48.350205,1,76.64,India
86121,1351,2025-07-26 06:16:48.350205,4,156.7,Canada
71264,1995,2026-01-04 06:16:48.350205,2,384.1,Canada
41958,1494,2025-04-07 06:16:48.350205,6,156.35,USA
11695,1605,2025-05-27 06:16:48.350205,1,207.17,UK
59932,1832,2026-01-06 06:16:48.350205,7,154.29,UK
54225,1426,2025-07-09 06:16:48.350205,3,44.71,Germany
11403,1038,2025-08-25 06:16:48.350205,1,470.02,USA
93346,1592,2025-04-08 06:16:48.350205,8,276.53,Germany
84391,1186,2025-11-29 06:16:48.350205,7,394.98,USA
48636,1595,2025-05-06 06:16:48.350205,2,330.89,Australia
20839,1599,2025-11-08 06:16:48.350205,7,259.56,UK
75546,1753,2025-12-25 06:16:48.350205,3,49.39,Australia
57829,1853,2025-09-06 06:16:48.350205,9,323.15,Germany
19230,1092,2025-05-08 06:16:48.350205,8,81.91,USA
61977,1085,2025-04-09 06:16:48.350205,5,210.12,UK
50232,1043,2025-10-14 06:16:48.350205,7,316.41,UK
35651,1136,2025-06-08 06:16:48.350205,3,392.2,India
49963,1420,2025-03-04 06:16:48.350205,1,344.1,Germany
65872,1073,2025-09-18 06:16:48.350205,1,337.41,India
89198,1547,2025-06-07 06:16:48.350205,2,78.78,UK
23739,1612,2025-04-08 06:16:48.350205,8,176.33,Germany
73294,1987,2026-01-14 06:16:48.350205,1,26.24,Germany
58356,1511,2026-02-25 06:16:48.350205,5,361.14,Australia
11789,1155,2026-02-15 06:16:48.350205,9,476.53,Canada
29420,1937,2026-01-22 06:16:48.350205,9,135.73,USA
99297,1254,2025-05-14 06:16:48.350205,2,48.41,Canada
47606,1170,2025-05-05 06:16:48.350205,7,240.41,Canada
48640,1980,2025-08-17 06:16:48.350205,1,429.07,UK
54135,1727,2025-09-27 06:16:48.350205,3,278.23,Australia
47067,1169,2025-03-09 06:16:48.350205,6,28.15,USA
68420,1763,2025-09-25 06:16:48.350205,9,487.26,Canada
27357,1871,2025-12-31 06:16:48.350205,2,415.18,Canada
49851,1321,2025-03-02 06:16:48.350205,7,70.14,Germany
48262,1566,2025-11-17 06:16:48.350205,4,461.29,UK
86853,1455,2026-01-12 06:16:48.350205,2,228.09,Canada
68643,1943,2025-11-01 06:16:48.350205,3,189.09,USA
31534,1602,2026-02-08 06:16:48.350205,6,233.22,India
42872,1789,2025-06-04 06:16:48.350205,9,418.11,India
17689,1612,2025-12-26 06:16:48.350205,8,331.44,UK
79103,1154,2026-02-27 06:16:48.350205,9,34.33,India
96268,1888,2025-06-27 06:16:48.350205,4,479.01,Germany
96310,1348,2026-01-14 06:16:48.350205,4,78.15,Germany
98731,1450,2025-07-02 06:16:48.350205,9,374.06,USA
47412,1875,2025-07-20 06:16:48.350205,8,319.89,Australia
57734,1652,2025-03-23 06:16:48.350205,2,97.83,UK
97793,1172,2026-01-13 06:16:48.350205,8,89.51,UK
79930,1009,2025-11-11 06:16:48.350205,1,435.81,India
32228,1739,2025-06-27 06:16:48.350205,9,212.75,Canada
87924,1264,2026-01-15 06:16:48.350205,9,329.02,Canada
21319,1437,2025-04-25 06:16:48.350205,8,254.52,Australia
16475,1759,2025-10-27 06:16:48.350205,5,365.04,Canada
93694,1246,2025-04-27 06:16:48.350205,5,242.22,Australia
24728,1666,2025-11-05 06:16:48.350205,3,147.25,USA
39545,1545,2025-12-23 06:16:48.350205,5,184.87,UK
91686,1498,2025-04-27 06:16:48.350205,4,430.24,India
71756,1128,2025-04-11 06:16:48.350205,1,236.68,USA
78775,1671,2025-12-28 06:16:48.350205,9,110.66,Germany
48699,1600,2025-07-03 06:16:48.350205,4,467.63,Germany
46821,1604,2026-02-19 06:16:48.350205,3,399.32,Germany
40615,1326,2025-05-25 06:16:48.350205,6,32.55,Australia
23746,1752,2026-01-22 06:16:48.350205,1,499.48,Australia
96457,1834,2026-02-19 06:16:48.350205,5,348.99,UK
32745,1979,2026-01-11 06:16:48.350205,7,84.33,Germany
11245,1403,2025-09-12 06:16:48.350205,2,122.4,Australia
34853,1628,2025-08-11 06:16:48.350205,9,347.76,Australia
37632,1605,2025-10-05 06:16:48.350205,6,390.98,Canada
22856,1674,2025-10-01 06:16:48.350205,2,123.32,Australia
66893,1610,2025-05-11 06:16:48.350205,8,132.2,Germany
80641,1624,2025-04-09 06:16:48.350205,8,157.02,USA
78049,1358,2025-09-05 06:16:48.350205,1,301.02,Germany
68182,1602,2025-12-16 06:16:48.350205,1,90.05,Canada
12801,1857,2025-10-11 06:16:48.350205,1,56.6,Germany
89431,1717,2025-05-13 06:16:48.350205,4,341.04,India
49749,1016,2025-12-20 06:16:48.350205,4,390.65,Canada
83757,1273,2025-07-28 06:16:48.350205,8,252.96,UK
65654,1684,2025-03-20 06:16:48.350205,1,185.1,Germany
81574,1115,2025-04-26 06:16:48.350205,3,218.86,Australia
65381,1860,2026-01-28 06:16:48.350205,1,197.26,USA
68601,1979,2025-05-27 06:16:48.350205,9,480.19,Germany
25082,1692,2026-02-15 06:16:48.350205,9,385.2,USA
24648,1090,2025-10-18 06:16:48.350205,7,108.0,India
10364,1081,2026-02-27 06:16:48.350205,8,195.17,UK
